     snorm,     snorm,20.000000,30.000000,0.200000,  1.936219,  2.216605,  1.961594,  1.940889,  1.938057,  0.960500,  0.978200,  0.962900,  0.960600,  0.960600
     snorm,     snorm,20.000000,30.000000,5.000000,  0.986827,  0.861768,  0.980111,  0.985241,  0.986166,  0.954900,  0.923200,  0.952100,  0.954400,  0.954400
     snorm,     snorm,20.000000,30.000000,0.250000,  1.785175,  2.015989,  1.830818,  1.797901,  1.790141,  0.958700,  0.976500,  0.962600,  0.959400,  0.959400
     snorm,     snorm,20.000000,30.000000,3.000000,  1.025783,  0.927594,  0.994999,  1.013717,  1.019396,  0.952200,  0.932600,  0.944500,  0.949700,  0.949700
     snorm,     snorm,20.000000,30.000000,0.333333,  1.610558,  1.782616,  1.683619,  1.639343,  1.625370,  0.955200,  0.974100,  0.964100,  0.957000,  0.957000
     snorm,     snorm,20.000000,30.000000,1.000000,  1.202349,  1.203486,  1.203622,  1.203286,  1.203433,  0.957900,  0.957500,  0.957400,  0.957700,  0.957700
     snorm,     snorm,30.000000,30.000000,0.333333,  1.483128,  1.483128,  1.483128,  1.483128,  1.483128,  0.954100,  0.954100,  0.954100,  0.954100,  0.954100
     snorm,     snorm,30.000000,30.000000,0.500000,  1.288326,  1.288326,  1.288326,  1.288326,  1.288326,  0.956100,  0.956100,  0.956100,  0.956100,  0.956100
     snorm,     snorm,30.000000,30.000000,5.000000,  0.813134,  0.813134,  0.813134,  0.813134,  0.813134,  0.951800,  0.951800,  0.951800,  0.951800,  0.951800
     snorm,     snorm,30.000000,30.000000,0.200000,  1.819282,  1.819282,  1.819282,  1.819282,  1.819282,  0.951300,  0.951300,  0.951300,  0.951300,  0.951300
     snorm,     snorm,30.000000,30.000000,0.250000,  1.658849,  1.658849,  1.658849,  1.658849,  1.658849,  0.951100,  0.951100,  0.951100,  0.951100,  0.951100
     snorm,     snorm,30.000000,30.000000,3.000000,  0.857236,  0.857236,  0.857236,  0.857236,  0.857236,  0.951800,  0.951800,  0.951800,  0.951800,  0.951800
     snorm,     snorm,30.000000,30.000000,1.000000,  1.051990,  1.051990,  1.051990,  1.051990,  1.051990,  0.956600,  0.956600,  0.956600,  0.956600,  0.956600
     snorm,      fom2,10.000000,10.000000,5.000000,  1.869713,  1.869713,  1.869713,  1.869713,  1.869713,  0.967200,  0.967200,  0.967200,  0.967200,  0.967200
     snorm,      fom2,10.000000,10.000000,0.250000,  5.553516,  5.553516,  5.553516,  5.553516,  5.553516,  0.972400,  0.972400,  0.972400,  0.972400,  0.972400
     snorm,      fom2,10.000000,10.000000,0.333333,  4.838904,  4.838904,  4.838904,  4.838904,  4.838904,  0.972100,  0.972100,  0.972100,  0.972100,  0.972100
     snorm,      fom2,10.000000,10.000000,0.500000,  4.053993,  4.053993,  4.053993,  4.053993,  4.053993,  0.971700,  0.971700,  0.971700,  0.971700,  0.971700
     snorm,      fom2,10.000000,10.000000,0.200000,  6.141021,  6.141021,  6.141021,  6.141021,  6.141021,  0.973400,  0.973400,  0.973400,  0.973400,  0.973400
     snorm,      fom2,10.000000,10.000000,1.000000,  3.070444,  3.070444,  3.070444,  3.070444,  3.070444,  0.972900,  0.972900,  0.972900,  0.972900,  0.972900
     snorm,      fom2,10.000000,10.000000,3.000000,  2.122460,  2.122460,  2.122460,  2.122460,  2.122460,  0.968300,  0.968300,  0.968300,  0.968300,  0.968300
     snorm,      fom2,20.000000,10.000000,0.200000,  6.041474,  4.404656,  6.012684,  6.033548,  6.037721,  0.974200,  0.893200,  0.970600,  0.974100,  0.974100
     snorm,      fom2,20.000000,10.000000,0.500000,  3.921688,  3.025675,  3.817110,  3.878129,  3.897979,  0.972500,  0.913400,  0.962200,  0.970100,  0.970100
     snorm,      fom2,20.000000,10.000000,0.250000,  5.455563,  4.017590,  5.413744,  5.443302,  5.449207,  0.974100,  0.896900,  0.968600,  0.972600,  0.972600
     snorm,      fom2,20.000000,10.000000,0.333333,  4.715095,  3.532780,  4.649088,  4.691633,  4.702490,  0.970800,  0.904300,  0.962400,  0.969200,  0.969200
     snorm,      fom2,20.000000,10.000000,1.000000,  2.877892,  2.384689,  2.732275,  2.805750,  2.833512,  0.975900,  0.941800,  0.963200,  0.971600,  0.971600
     snorm,      fom2,20.000000,10.000000,3.000000,  1.862723,  1.813696,  1.841729,  1.855704,  1.861436,  0.975900,  0.973700,  0.976700,  0.975600,  0.975600
     snorm,      fom2,20.000000,10.000000,5.000000,  1.581132,  1.669563,  1.650048,  1.626326,  1.615148,  0.974000,  0.980000,  0.979000,  0.975600,  0.975600
     snorm,      fom2,30.000000,10.000000,0.200000,  6.060879,  3.700712,  6.041122,  6.054521,  6.057617,  0.972500,  0.805000,  0.968800,  0.972000,  0.972000
     snorm,      fom2,30.000000,10.000000,5.000000,  1.474424,  1.598469,  1.570654,  1.537539,  1.519984,  0.975000,  0.986000,  0.983600,  0.979000,  0.979000
     snorm,      fom2,30.000000,10.000000,0.333333,  4.725640,  3.018410,  4.665482,  4.704799,  4.714689,  0.972200,  0.830800,  0.964200,  0.970100,  0.970100
     snorm,      fom2,30.000000,10.000000,0.250000,  5.382806,  3.350333,  5.349162,  5.371643,  5.377683,  0.971200,  0.823400,  0.966800,  0.970800,  0.970800
     snorm,      fom2,30.000000,10.000000,0.500000,  3.889117,  2.610669,  3.785534,  3.847656,  3.866072,  0.970100,  0.857100,  0.955800,  0.966600,  0.966600
     snorm,      fom2,30.000000,10.000000,1.000000,  2.798750,  2.107639,  2.644125,  2.722270,  2.753051,  0.977800,  0.911400,  0.958800,  0.970900,  0.970900
     snorm,      fom2,30.000000,10.000000,3.000000,  1.761719,  1.694141,  1.739734,  1.759809,  1.765535,  0.975600,  0.972100,  0.974500,  0.976300,  0.976300
     snorm,      fom2,10.000000,20.000000,0.500000,  2.615828,  3.264629,  2.887607,  2.741124,  2.689177,  0.975700,  0.993000,  0.986700,  0.979500,  0.979500
     snorm,      fom2,10.000000,20.000000,0.200000,  3.725686,  4.990391,  3.854726,  3.753984,  3.737309,  0.977400,  0.996600,  0.981300,  0.977900,  0.977900
     snorm,      fom2,10.000000,20.000000,0.250000,  3.399331,  4.490012,  3.577233,  3.452503,  3.422969,  0.975800,  0.994700,  0.981400,  0.976900,  0.976900
     snorm,      fom2,10.000000,20.000000,0.333333,  3.029279,  3.919476,  3.259872,  3.109009,  3.071340,  0.977100,  0.994700,  0.984300,  0.978500,  0.978500
     snorm,      fom2,10.000000,20.000000,1.000000,  2.102687,  2.407695,  2.317212,  2.229181,  2.190501,  0.970300,  0.983500,  0.980900,  0.975700,  0.975700
     snorm,      fom2,10.000000,20.000000,3.000000,  1.674722,  1.618355,  1.640983,  1.659228,  1.666444,  0.965100,  0.961000,  0.962200,  0.964800,  0.964800
     snorm,      fom2,10.000000,20.000000,5.000000,  1.571882,  1.400097,  1.482982,  1.523915,  1.541006,  0.961400,  0.938700,  0.947300,  0.955000,  0.955000
     snorm,      fom2,20.000000,20.000000,0.250000,  2.987651,  2.987651,  2.987651,  2.987651,  2.987651,  0.964000,  0.964000,  0.964000,  0.964000,  0.964000
     snorm,      fom2,20.000000,20.000000,0.500000,  2.215113,  2.215113,  2.215113,  2.215113,  2.215113,  0.960600,  0.960600,  0.960600,  0.960600,  0.960600
     snorm,      fom2,20.000000,20.000000,3.000000,  1.250993,  1.250993,  1.250993,  1.250993,  1.250993,  0.954700,  0.954700,  0.954700,  0.954700,  0.954700
     snorm,      fom2,20.000000,20.000000,0.333333,  2.645609,  2.645609,  2.645609,  2.645609,  2.645609,  0.962700,  0.962700,  0.962700,  0.962700,  0.962700
     snorm,      fom2,20.000000,20.000000,0.200000,  3.309085,  3.309085,  3.309085,  3.309085,  3.309085,  0.961700,  0.961700,  0.961700,  0.961700,  0.961700
     snorm,      fom2,20.000000,20.000000,5.000000,  1.128819,  1.128819,  1.128819,  1.128819,  1.128819,  0.959400,  0.959400,  0.959400,  0.959400,  0.959400
     snorm,      fom2,20.000000,20.000000,1.000000,  1.709787,  1.709787,  1.709787,  1.709787,  1.709787,  0.960400,  0.960400,  0.960400,  0.960400,  0.960400
     snorm,      fom2,30.000000,20.000000,0.333333,  2.574507,  2.213467,  2.560390,  2.570241,  2.572594,  0.960100,  0.924300,  0.956700,  0.959200,  0.959200
     snorm,      fom2,30.000000,20.000000,0.500000,  2.142823,  1.884134,  2.112204,  2.130483,  2.136237,  0.964500,  0.933600,  0.958400,  0.962500,  0.962500
     snorm,      fom2,30.000000,20.000000,0.200000,  3.267705,  2.752860,  3.265614,  3.267213,  3.267523,  0.964000,  0.919700,  0.963500,  0.963900,  0.963900
     snorm,      fom2,30.000000,20.000000,0.250000,  2.949859,  2.504020,  2.944798,  2.948564,  2.949399,  0.960700,  0.921400,  0.960200,  0.960700,  0.960700
     snorm,      fom2,30.000000,20.000000,1.000000,  1.619768,  1.497609,  1.577984,  1.597801,  1.605932,  0.964500,  0.949600,  0.958800,  0.962400,  0.962400
     snorm,      fom2,30.000000,20.000000,5.000000,  1.000437,  1.075021,  1.033187,  1.017772,  1.011831,  0.959000,  0.971400,  0.965700,  0.961100,  0.961100
     snorm,      fom2,30.000000,20.000000,3.000000,  1.123657,  1.153023,  1.144344,  1.136105,  1.131943,  0.960100,  0.967400,  0.966000,  0.962700,  0.962700
     snorm,      fom2,10.000000,30.000000,0.500000,  2.149000,  2.906682,  2.552644,  2.349539,  2.271237,  0.970500,  0.995500,  0.986800,  0.975000,  0.975000
     snorm,      fom2,10.000000,30.000000,0.200000,  2.912975,  4.490075,  3.124087,  2.958990,  2.928330,  0.976700,  0.998800,  0.981800,  0.977000,  0.977000
     snorm,      fom2,10.000000,30.000000,0.333333,  2.437624,  3.530907,  2.804698,  2.570802,  2.503923,  0.976500,  0.998400,  0.987200,  0.978000,  0.978000
     snorm,      fom2,10.000000,30.000000,0.250000,  2.680831,  4.026821,  2.972005,  2.762093,  2.714686,  0.974700,  0.998500,  0.984300,  0.976100,  0.976100
     snorm,      fom2,10.000000,30.000000,1.000000,  1.821147,  2.136962,  2.067394,  1.988262,  1.941283,  0.968200,  0.987200,  0.984300,  0.976500,  0.976500
     snorm,      fom2,10.000000,30.000000,5.000000,  1.490247,  1.196598,  1.373568,  1.432168,  1.454149,  0.960000,  0.914500,  0.937600,  0.952200,  0.952200
     snorm,      fom2,10.000000,30.000000,3.000000,  1.547124,  1.397231,  1.454636,  1.495178,  1.514387,  0.958200,  0.941900,  0.946600,  0.954800,  0.954800
     snorm,      fom2,20.000000,30.000000,0.333333,  2.047252,  2.357753,  2.075678,  2.055139,  2.050587,  0.963000,  0.983600,  0.966500,  0.963200,  0.963200
     snorm,      fom2,20.000000,30.000000,0.500000,  1.757999,  1.975792,  1.809186,  1.779516,  1.769707,  0.964700,  0.981700,  0.969200,  0.965600,  0.965600
     snorm,      fom2,20.000000,30.000000,0.200000,  2.525904,  2.976193,  2.531533,  2.526690,  2.526137,  0.963700,  0.985700,  0.964300,  0.963800,  0.963800
     snorm,      fom2,20.000000,30.000000,0.250000,  2.301175,  2.687825,  2.314199,  2.303682,  2.302017,  0.963400,  0.985900,  0.965200,  0.963700,  0.963700
     snorm,      fom2,20.000000,30.000000,1.000000,  1.410126,  1.500955,  1.460650,  1.439325,  1.430059,  0.961800,  0.971500,  0.968300,  0.964400,  0.964400
     snorm,      fom2,20.000000,30.000000,5.000000,  1.042458,  0.954421,  1.014837,  1.029486,  1.034894,  0.955700,  0.937100,  0.950500,  0.954000,  0.954000
     snorm,      fom2,20.000000,30.000000,3.000000,  1.117564,  1.069621,  1.090288,  1.102982,  1.108280,  0.955700,  0.945500,  0.948600,  0.952300,  0.952300
     snorm,      fom2,30.000000,30.000000,0.333333,  1.934728,  1.934728,  1.934728,  1.934728,  1.934728,  0.958000,  0.958000,  0.958000,  0.958000,  0.958000
     snorm,      fom2,30.000000,30.000000,0.500000,  1.639346,  1.639346,  1.639346,  1.639346,  1.639346,  0.959400,  0.959400,  0.959400,  0.959400,  0.959400
     snorm,      fom2,30.000000,30.000000,1.000000,  1.272826,  1.272826,  1.272826,  1.272826,  1.272826,  0.955100,  0.955100,  0.955100,  0.955100,  0.955100
     snorm,      fom2,30.000000,30.000000,0.250000,  2.189761,  2.189761,  2.189761,  2.189761,  2.189761,  0.960200,  0.960200,  0.960200,  0.960200,  0.960200
     snorm,      fom2,30.000000,30.000000,0.200000,  2.408679,  2.408679,  2.408679,  2.408679,  2.408679,  0.958800,  0.958800,  0.958800,  0.958800,  0.958800
     snorm,      fom2,30.000000,30.000000,5.000000,  0.878114,  0.878114,  0.878114,  0.878114,  0.878114,  0.955900,  0.955900,  0.955900,  0.955900,  0.955900
     snorm,      fom2,30.000000,30.000000,3.000000,  0.957052,  0.957052,  0.957052,  0.957052,  0.957052,  0.956300,  0.956300,  0.956300,  0.956300,  0.956300
     snorm,      rom2,10.000000,10.000000,0.333333,  5.219215,  7.220672,  5.230994,  5.220298,  5.219585,  0.971100,  0.996800,  0.971500,  0.971100,  0.971100
     snorm,      rom2,10.000000,10.000000,0.500000,  4.321987,  5.895814,  4.361829,  4.327683,  4.323747,  0.969500,  0.996000,  0.970400,  0.969500,  0.969500
     snorm,      rom2,10.000000,10.000000,0.200000,  6.600681,  9.239738,  6.602132,  6.600834,  6.600681,  0.968600,  0.996900,  0.968600,  0.968600,  0.968600
     snorm,      rom2,10.000000,10.000000,1.000000,  3.231585,  4.244605,  3.414201,  3.277288,  3.249997,  0.971700,  0.994600,  0.977800,  0.973000,  0.973000
     snorm,      rom2,10.000000,10.000000,0.250000,  5.932000,  8.267294,  5.934828,  5.932136,  5.932000,  0.968100,  0.997100,  0.968300,  0.968100,  0.968100
     snorm,      rom2,10.000000,10.000000,3.000000,  2.198066,  2.582285,  2.479869,  2.366508,  2.308129,  0.972500,  0.989200,  0.986100,  0.977900,  0.977900
     snorm,      rom2,10.000000,10.000000,5.000000,  1.921285,  2.098822,  2.077666,  2.036002,  2.008141,  0.966300,  0.980500,  0.978700,  0.973200,  0.973200
     snorm,      rom2,20.000000,10.000000,0.333333,  4.730476,  4.730476,  4.730476,  4.730476,  4.730476,  0.958500,  0.958500,  0.958500,  0.958500,  0.958500
     snorm,      rom2,20.000000,10.000000,0.200000,  6.048151,  6.048151,  6.048151,  6.048151,  6.048151,  0.953800,  0.953800,  0.953800,  0.953800,  0.953800
     snorm,      rom2,20.000000,10.000000,1.000000,  2.843822,  2.843822,  2.843822,  2.843822,  2.843822,  0.959200,  0.959200,  0.959200,  0.959200,  0.959200
     snorm,      rom2,20.000000,10.000000,0.250000,  5.422713,  5.422713,  5.422713,  5.422713,  5.422713,  0.951000,  0.951000,  0.951000,  0.951000,  0.951000
     snorm,      rom2,20.000000,10.000000,0.500000,  3.888231,  3.888231,  3.888231,  3.888231,  3.888231,  0.955600,  0.955600,  0.955600,  0.955600,  0.955600
     snorm,      rom2,20.000000,10.000000,3.000000,  1.806588,  1.806588,  1.806588,  1.806588,  1.806588,  0.959900,  0.959900,  0.959900,  0.959900,  0.959900
     snorm,      rom2,20.000000,10.000000,5.000000,  1.517763,  1.517763,  1.517763,  1.517763,  1.517763,  0.958300,  0.958300,  0.958300,  0.958300,  0.958300
     snorm,      rom2,30.000000,10.000000,0.333333,  4.683065,  3.871172,  4.683053,  4.683065,  4.683065,  0.955400,  0.901600,  0.955400,  0.955400,  0.955400
     snorm,      rom2,30.000000,10.000000,0.200000,  6.010920,  4.935510,  6.010920,  6.010920,  6.010920,  0.953400,  0.895200,  0.953400,  0.953400,  0.953400
     snorm,      rom2,30.000000,10.000000,1.000000,  2.765544,  2.357440,  2.761309,  2.764587,  2.765079,  0.954600,  0.916000,  0.953900,  0.954500,  0.954500
     snorm,      rom2,30.000000,10.000000,0.500000,  3.853904,  3.211819,  3.853666,  3.853864,  3.853904,  0.955500,  0.910300,  0.955500,  0.955500,  0.955500
     snorm,      rom2,30.000000,10.000000,0.250000,  5.393823,  4.439959,  5.393803,  5.393823,  5.393823,  0.951700,  0.901200,  0.951700,  0.951700,  0.951700
     snorm,      rom2,30.000000,10.000000,3.000000,  1.718426,  1.565500,  1.667000,  1.695105,  1.704916,  0.955600,  0.936600,  0.948700,  0.953800,  0.953800
     snorm,      rom2,30.000000,10.000000,5.000000,  1.421434,  1.353590,  1.376037,  1.393599,  1.403014,  0.959600,  0.950500,  0.953600,  0.957500,  0.957500
     snorm,      rom2,10.000000,20.000000,0.250000,  4.369260,  8.344325,  4.369816,  4.369260,  4.369260,  0.972200,  1.000000,  0.972200,  0.972200,  0.972200
     snorm,      rom2,10.000000,20.000000,0.333333,  3.853402,  7.236788,  3.855566,  3.853402,  3.853402,  0.971100,  1.000000,  0.971200,  0.971100,  0.971100
     snorm,      rom2,10.000000,20.000000,0.200000,  4.831568,  9.321165,  4.831568,  4.831568,  4.831568,  0.974100,  1.000000,  0.974100,  0.974100,  0.974100
     snorm,      rom2,10.000000,20.000000,0.500000,  3.256800,  5.928350,  3.280844,  3.258562,  3.257228,  0.975300,  1.000000,  0.976000,  0.975300,  0.975300
     snorm,      rom2,10.000000,20.000000,1.000000,  2.515275,  4.227442,  2.752975,  2.555442,  2.527369,  0.972700,  0.999800,  0.976000,  0.973000,  0.973000
     snorm,      rom2,10.000000,20.000000,5.000000,  1.688354,  1.989639,  1.959842,  1.896616,  1.848229,  0.967200,  0.989800,  0.986400,  0.977900,  0.977900
     snorm,      rom2,10.000000,20.000000,3.000000,  1.852952,  2.505999,  2.339483,  2.139864,  2.036013,  0.964400,  0.996500,  0.986800,  0.971200,  0.971200
     snorm,      rom2,20.000000,20.000000,0.333333,  3.436150,  4.739408,  3.436150,  3.436150,  3.436150,  0.959500,  0.994900,  0.959500,  0.959500,  0.959500
     snorm,      rom2,20.000000,20.000000,0.500000,  2.859862,  3.890906,  2.859862,  2.859862,  2.859862,  0.960300,  0.993700,  0.960300,  0.960300,  0.960300
     snorm,      rom2,20.000000,20.000000,1.000000,  2.126417,  2.786396,  2.129974,  2.126854,  2.126595,  0.958200,  0.992900,  0.958600,  0.958300,  0.958300
     snorm,      rom2,20.000000,20.000000,0.200000,  4.374452,  6.102474,  4.374452,  4.374452,  4.374452,  0.958900,  0.995200,  0.958900,  0.958900,  0.958900
     snorm,      rom2,20.000000,20.000000,0.250000,  3.927843,  5.454838,  3.927843,  3.927843,  3.927843,  0.959200,  0.994900,  0.959200,  0.959200,  0.959200
     snorm,      rom2,20.000000,20.000000,3.000000,  1.445237,  1.698658,  1.550159,  1.490461,  1.470128,  0.958900,  0.983500,  0.970300,  0.961900,  0.961900
     snorm,      rom2,20.000000,20.000000,5.000000,  1.263869,  1.377608,  1.352826,  1.322202,  1.304926,  0.961100,  0.975000,  0.972000,  0.966400,  0.966400
     snorm,      rom2,30.000000,20.000000,0.500000,  2.741571,  3.118086,  2.741571,  2.741571,  2.741571,  0.955200,  0.977900,  0.955200,  0.955200,  0.955200
     snorm,      rom2,30.000000,20.000000,0.333333,  3.316670,  3.792659,  3.316670,  3.316670,  3.316670,  0.954600,  0.976900,  0.954600,  0.954600,  0.954600
     snorm,      rom2,30.000000,20.000000,1.000000,  2.009353,  2.251286,  2.009545,  2.009361,  2.009353,  0.954500,  0.975700,  0.954700,  0.954500,  0.954500
