"","Date","Total.Cases","Active.Cases","Deaths","Inactive.Cases","Recoveries","New.Cases","New.Active.Cases","New.Inactive.Cases","New.Deaths","New.Recoveries","Infection.Factor","Mortality.Rate","Activity.Rate"
"55",2020-04-09,21762,19116,2396,2646,250,1213,1065,148,156,-8,0.0634546976354886,0.90551776266062,0.878411910669975
"56",2020-04-10,23907,20336,2511,3571,1060,2145,1220,925,115,810,0.105477970102282,0.703164379725567,0.850629522733927
"57",2020-04-11,24413,21520,2643,2893,250,506,1184,-678,132,-810,0.0235130111524164,0.913584514344971,0.881497562773932
"58",2020-04-12,25587,22600,2737,2987,250,1174,1080,94,94,0,0.0519469026548673,0.916303983930365,0.883261030992301
"59",2020-04-13,26551,23478,2823,3073,250,964,878,86,86,0,0.0410597154783201,0.918646273999349,0.884260479831268
"60",2020-04-14,27419,24224,2945,3195,250,868,746,122,122,0,0.0358322324966975,0.921752738654147,0.883474962617163
"61",2020-04-15,28153,24769,3134,3384,250,734,545,189,189,0,0.0296338164641285,0.92612293144208,0.879799666110184
"62",2020-04-16,29214,25649,3315,3565,250,1061,880,181,181,0,0.041366135131974,0.929873772791024,0.877969466694051
"63",2020-04-17,30449,26740,3459,3709,250,1235,1091,144,144,0,0.0461854899027674,0.932596387166352,0.878189759926434
"64",2020-04-18,31589,27738,3601,3851,250,1140,998,142,142,0,0.0410988535582955,0.935081796935861,0.878090474532274
"65",2020-04-19,32655,28721,3684,3934,250,1066,983,83,83,0,0.0371156993140907,0.936451448906965,0.879528403001072
"66",2020-04-20,33405,29404,3751,4001,250,750,683,67,67,0,0.0255067337777173,0.937515621094726,0.880227510851669
"67",2020-04-21,34134,29968,3916,4166,250,729,564,165,165,0,0.0243259476775227,0.939990398463754,0.877951602507763
"68",2020-04-22,34842,30538,4054,4304,250,708,570,138,138,0,0.0231842294845766,0.941914498141264,0.876470925894036
"69",2020-04-23,35729,31302,4177,4427,250,887,764,123,123,0,0.0283368474857837,0.943528348768918,0.876095048839878
"70",2020-04-24,36535,31966,4289,4569,280,806,664,142,112,30,0.0252142901833198,0.938717443641935,0.874941836595046
